Bildnummer;Zeit [s];Pixel (X) [px];Pixel (Y) [px];X Position [px];Y Position [px];Abstand [px];Abstand in x-Richtung [px];Abstand in y-Richtung [px];Strecke [px];Strecke in x-Richtung [px];Strecke in y-Richtung [px];Geschwindigkeit [px/s];Geschwindigkeit in x-Richtung [px/s];Geschwindigkeit in y-Richtung [px/s];Beschleunigung [px/s²];Beschleunigung in x-Richtung [px/s²];Beschleunigung in y-Richtung [px/s²];
1;0;412;750;412;750;0;0;0;0;0;0;0;0;0;0;0;0;
2;0,0494;412;750;412;750;0;0;0;0;0;0;0;0;0;409,09;0;409,09;
3;0,0989;412;750;412;750;1;0;1;1;0;1;20,23;0;20,23;169,45;409,09;-818,18;
4;0,1483;412;751;412;751;1,41;1;-1;2,41;1;0;28,6;20,23;-20,23;-169,45;-818,18;409,09;
5;0,1978;413;750;413;750;1;-1;0;3,41;0;0;20,23;-20,23;0;0;409,09;-409,09;
6;0,2472;412;750;412;750;1;0;-1;4,41;0;-1;20,23;0;-20,23;0;0;0;
7;0,2966;412;749;412;749;1;0;-1;5,41;0;-2;20,23;0;-20,23;0;0;818,18;
8;0,3461;412;748;412;748;1;0;1;6,41;0;-1;20,23;0;20,23;-409,09;0;-409,09;
9;0,3955;412;749;412;749;0;0;0;6,41;0;-1;0;0;0;0;0;0;
10;0,445;412;749;412;749;0;0;0;6,41;0;-1;0;0;0;409,09;0;409,09;
11;0,4944;412;749;412;749;1;0;1;7,41;0;0;20,23;0;20,23;-409,09;0;-409,09;
12;0,5439;412;750;412;750;0;0;0;7,41;0;0;0;0;0;0;0;0;
13;0,5933;412;750;412;750;0;0;0;7,41;0;0;0;0;0;0;0;0;
14;0,6427;412;750;412;750;0;0;0;7,41;0;0;0;0;0;0;0;0;
15;0,6922;412;750;412;750;0;0;0;7,41;0;0;0;0;0;914,76;409,09;-818,18;
16;0,7416;412;750;412;750;2,24;1;-2;9,65;1;-2;45,23;20,23;-40,45;0;-818,18;1636,36;
17;0,7911;413;748;413;748;2,24;-1;2;11,89;0;0;45,23;-20,23;40,45;-336,21;818,18;-1227,27;
18;0,8405;412;750;412;750;1,41;1;-1;13,3;1;-1;28,6;20,23;-20,23;-578,54;-409,09;409,09;
19;0,8899;413;749;413;749;0;0;0;13,3;1;-1;0;0;0;409,09;0;409,09;
20;0,9394;413;749;413;749;1;0;1;14,3;1;0;20,23;0;20,23;0;-409,09;-409,09;
21;0,9888;413;750;413;750;1;-1;0;15,3;0;0;20,23;-20,23;0;-409,09;409,09;0;
22;1,0383;412;750;412;750;0;0;0;15,3;0;0;0;0;0;409,09;409,09;0;
23;1,0877;412;750;412;750;1;1;0;16,3;1;0;20,23;20,23;0;169,45;-818,18;409,09;
24;1,1372;413;750;413;750;1,41;-1;1;17,71;0;1;28,6;-20,23;20,23;0;818,18;-818,18;
25;1,1866;412;751;412;751;1,41;1;-1;19,13;1;0;28,6;20,23;-20,23;-169,45;-818,18;409,09;
26;1,236;413;750;413;750;1;-1;0;20,13;0;0;20,23;-20,23;0;409,09;409,09;818,18;
27;1,2855;412;750;412;750;2;0;2;22,13;0;2;40,45;0;40,45;96,57;409,09;-1636,36;
28;1,3349;412;752;412;752;2,24;1;-2;24,37;1;0;45,23;20,23;-40,45;-914,76;-409,09;818,18;
29;1,3844;413;750;413;750;0;0;0;24,37;1;0;0;0;0;914,76;-409,09;-818,18;
30;1,4338;413;750;413;750;2,24;-1;-2;26,6;0;-2;45,23;-20,23;-40,45;-96,57;409,09;1636,36;
31;1,4832;412;748;412;748;2;0;2;28,6;0;0;40,45;0;40,45;-409,09;0;-409,09;
32;1,5327;412;750;412;750;1;0;1;29,6;0;1;20,23;0;20,23;0;0;-818,18;
33;1,5821;412;751;412;751;1;0;-1;30,6;0;0;20,23;0;-20,23;0;0;0;
34;1,6316;412;750;412;750;1;0;-1;31,6;0;-1;20,23;0;-20,23;0;0;818,18;
35;1,681;412;749;412;749;1;0;1;32,6;0;0;20,23;0;20,23;-409,09;0;-409,09;
36;1,7304;412;750;412;750;0;0;0;32,6;0;0;0;0;0;0;0;0;
37;1,7799;412;750;412;750;0;0;0;32,6;0;0;0;0;0;818,18;0;-818,18;
38;1,8293;412;750;412;750;2;0;-2;34,6;0;-2;40,45;0;-40,45;0;0;1636,36;
39;1,8788;412;748;412;748;2;0;2;36,6;0;0;40,45;0;40,45;0;0;-1636,36;
40;1,9282;412;750;412;750;2;0;-2;38,6;0;-2;40,45;0;-40,45;96,57;-409,09;1636,36;
41;1,9777;412;748;412;748;2,24;-1;2;40,84;-1;0;45,23;-20,23;40,45;0;1227,27;-1227,27;
42;2,0271;411;750;411;750;2,24;2;-1;43,07;1;-1;45,23;40,45;-20,23;0;-1227,27;1227,27;
43;2,0765;413;749;413;749;2,24;-1;2;45,31;0;1;45,23;-20,23;40,45;-914,76;409,09;-818,18;
44;2,126;412;751;412;751;0;0;0;45,31;0;1;0;0;0;409,09;0;-409,09;
45;2,1754;412;751;412;751;1;0;-1;46,31;0;0;20,23;0;-20,23;-409,09;0;409,09;
46;2,2249;412;750;412;750;0;0;0;46,31;0;0;0;0;0;409,09;0;409,09;
47;2,2743;412;750;412;750;1;0;1;47,31;0;1;20,23;0;20,23;0;0;0;
48;2,3237;412;751;412;751;1;0;1;48,31;0;2;20,23;0;20,23;409,09;0;-1227,27;
49;2,3732;412;752;412;752;2;0;-2;50,31;0;0;40,45;0;-40,45;0;0;0;
50;2,4226;412;750;412;750;2;0;-2;52,31;0;-2;40,45;0;-40,45;-818,18;0;818,18;
51;2,4721;412;748;412;748;0;0;0;52,31;0;-2;0;0;0;818,18;0;818,18;
52;2,5215;412;748;412;748;2;0;2;54,31;0;0;40,45;0;40,45;-409,09;0;-1227,27;
53;2,5709;412;750;412;750;1;0;-1;55,31;0;-1;20,23;0;-20,23;409,09;0;-409,09;
54;2,6204;412;749;412;749;2;0;-2;57,31;0;-3;40,45;0;-40,45;-409,09;409,09;818,18;
55;2,6698;412;747;412;747;1;1;0;58,31;1;-3;20,23;20,23;0;0;-818,18;0;
56;2,7193;413;747;413;747;1;-1;0;59,31;0;-3;20,23;-20,23;0;0;409,09;409,09;
57;2,7687;412;747;412;747;1;0;1;60,31;0;-2;20,23;0;20,23;-409,09;0;-409,09;
58;2,8182;412;748;412;748;0;0;0;60,31;0;-2;0;0;0;818,18;0;818,18;
59;2,8676;412;748;412;748;2;0;2;62,31;0;0;40,45;0;40,45;-818,18;0;-818,18;
60;2,917;412;750;412;750;0;0;0;62,31;0;0;0;0;0;409,09;0;409,09;
61;2,9665;412;750;412;750;1;0;1;63,31;0;1;20,23;0;20,23;0;0;-818,18;
62;3,0159;412;751;412;751;1;0;-1;64,31;0;0;20,23;0;-20,23;0;0;0;
63;3,0654;412;750;412;750;1;0;-1;65,31;0;-1;20,23;0;-20,23;0;409,09;409,09;
64;3,1148;412;749;412;749;1;1;0;66,31;1;-1;20,23;20,23;0;0;-818,18;0;
65;3,1642;413;749;413;749;1;-1;0;67,31;0;-1;20,23;-20,23;0;169,45;0;409,09;
66;3,2137;412;749;412;749;1,41;-1;1;68,72;-1;0;28,6;-20,23;20,23;239,64;409,09;-1227,27;
67;3,2631;411;750;411;750;2;0;-2;70,72;-1;-2;40,45;0;-40,45;0;818,18;818,18;
68;3,3126;411;748;411;748;2;2;0;72,72;1;-2;40,45;40,45;0;-409,09;-1227,27;0;
69;3,362;413;748;413;748;1;-1;0;73,72;0;-2;20,23;-20,23;0;-409,09;409,09;0;
70;3,4115;412;748;412;748;0;0;0;73,72;0;-2;0;0;0;578,54;409,09;409,09;
71;3,4609;412;748;412;748;1,41;1;1;75,14;1;-1;28,6;20,23;20,23;0;-818,18;-818,18;
72;3,5103;413;749;413;749;1,41;-1;-1;76,55;0;-2;28,6;-20,23;-20,23;-578,54;409,09;409,09;
73;3,5598;412;748;412;748;0;0;0;76,55;0;-2;0;0;0;0;0;0;
74;3,6092;412;748;412;748;0;0;0;76,55;0;-2;0;0;0;0;0;0;
75;3,6587;412;748;412;748;0;0;0;76,55;0;-2;0;0;0;409,09;-409,09;0;
76;3,7081;412;748;412;748;1;-1;0;77,55;-1;-2;20,23;-20,23;0;-409,09;409,09;0;
77;3,7575;411;748;411;748;0;0;0;77,55;-1;-2;0;0;0;409,09;409,09;0;
78;3,807;411;748;411;748;1;1;0;78,55;0;-2;20,23;20,23;0;0;0;0;
79;3,8564;412;748;412;748;1;1;0;79,55;1;-2;20,23;20,23;0;409,09;-1227,27;0;
80;3,9059;413;748;413;748;2;-2;0;81,55;-1;-2;40,45;-40,45;0;-409,09;1227,27;0;
81;3,9553;411;748;411;748;1;1;0;82,55;0;-2;20,23;20,23;0;-409,09;-409,09;0;
82;4,0047;412;748;412;748;0;0;0;82,55;0;-2;0;0;0;818,18;0;818,18;
83;4,0542;412;748;412;748;2;0;2;84,55;0;0;40,45;0;40,45;-409,09;409,09;-818,18;
84;4,1036;412;750;412;750;1;1;0;85,55;1;0;20,23;20,23;0;169,45;-818,18;-409,09;
85;4,1531;413;750;413;750;1,41;-1;-1;86,97;0;-1;28,6;-20,23;-20,23;-169,45;409,09;818,18;
86;4,2025;412;749;412;749;1;0;1;87,97;0;0;20,23;0;20,23;409,09;0;409,09;
87;4,252;412;750;412;750;2;0;2;89,97;0;2;40,45;0;40,45;0;0;-1636,36;
88;4,3014;412;752;412;752;2;0;-2;91,97;0;0;40,45;0;-40,45;-409,09;0;409,09;
89;4,3508;412;750;412;750;1;0;-1;92,97;0;-1;20,23;0;-20,23;-409,09;0;409,09;
90;4,4003;412;749;412;749;0;0;0;92,97;0;-1;0;0;0;409,09;0;409,09;
91;4,4497;412;749;412;749;1;0;1;93,97;0;0;20,23;0;20,23;-409,09;0;-409,09;
92;4,4992;412;750;412;750;0;0;0;93,97;0;0;0;0;0;409,09;0;-409,09;
93;4,5486;412;750;412;750;1;0;-1;94,97;0;-1;20,23;0;-20,23;-409,09;0;409,09;
94;4,598;412;749;412;749;0;0;0;94,97;0;-1;0;0;0;0;0;0;
95;4,6475;412;749;412;749;0;0;0;94,97;0;-1;0;0;0;0;0;0;
96;4,6969;412;749;412;749;0;0;0;94,97;0;-1;0;0;0;0;0;0;
97;4,7464;412;749;412;749;0;0;0;94,97;0;-1;0;0;0;409,09;409,09;0;
98;4,7958;412;749;412;749;1;1;0;95,97;1;-1;20,23;20,23;0;0;-818,18;0;
99;4,8452;413;749;413;749;1;-1;0;96,97;0;-1;20,23;-20,23;0;409,09;409,09;818,18;
100;4,8947;412;749;412;749;2;0;2;98,97;0;1;40,45;0;40,45;-409,09;0;-1227,27;
101;4,9441;412;751;412;751;1;0;-1;99,97;0;0;20,23;0;-20,23;-409,09;0;409,09;
102;4,9936;412;750;412;750;0;0;0;99,97;0;0;0;0;0;0;0;0;
103;5,043;412;750;412;750;0;0;0;99,97;0;0;0;0;0;409,09;0;409,09;
104;5,0925;412;750;412;750;1;0;1;100,97;0;1;20,23;0;20,23;0;0;0;
105;5,1419;412;751;412;751;1;0;1;101,97;0;2;20,23;0;20,23;169,45;409,09;-818,18;
106;5,1913;412;752;412;752;1,41;1;-1;103,38;1;1;28,6;20,23;-20,23;0;-818,18;0;
107;5,2408;413;751;413;751;1,41;-1;-1;104,79;0;0;28,6;-20,23;-20,23;-578,54;409,09;409,09;
108;5,2902;412;750;412;750;0;0;0;104,79;0;0;0;0;0;409,09;409,09;0;
109;5,3397;412;750;412;750;1;1;0;105,79;1;0;20,23;20,23;0;409,09;-409,09;-818,18;
110;5,3891;413;750;413;750;2;0;-2;107,79;1;-2;40,45;0;-40,45;-409,09;-409,09;818,18;
111;5,4385;413;748;413;748;1;-1;0;108,79;0;-2;20,23;-20,23;0;-409,09;409,09;0;
112;5,488;412;748;412;748;0;0;0;108,79;0;-2;0;0;0;409,09;0;-409,09;
113;5,5374;412;748;412;748;1;0;-1;109,79;0;-3;20,23;0;-20,23;0;0;818,18;
114;5,5869;412;747;412;747;1;0;1;110,79;0;-2;20,23;0;20,23;-409,09;0;-409,09;
115;5,6363;412;748;412;748;0;0;0;110,79;0;-2;0;0;0;578,54;409,09;409,09;
116;5,6858;412;748;412;748;1,41;1;1;112,21;1;-1;28,6;20,23;20,23;-169,45;-409,09;-818,18;
117;5,7352;413;749;413;749;1;0;-1;113,21;1;-2;20,23;0;-20,23;0;-409,09;409,09;
118;5,7846;413;748;413;748;1;-1;0;114,21;0;-2;20,23;-20,23;0;-409,09;409,09;0;
119;5,8341;412;748;412;748;0;0;0;114,21;0;-2;0;0;0;409,09;0;-409,09;
120;5,8835;412;748;412;748;1;0;-1;115,21;0;-3;20,23;0;-20,23;0;409,09;409,09;
121;5,933;412;747;412;747;1;1;0;116,21;1;-3;20,23;20,23;0;169,45;-818,18;409,09;
122;5,9824;413;747;413;747;1,41;-1;1;117,62;0;-2;28,6;-20,23;20,23;-578,54;409,09;-409,09;
123;6,0318;412;748;412;748;0;0;0;117,62;0;-2;0;0;0;409,09;0;-409,09;
124;6,0813;412;748;412;748;1;0;-1;118,62;0;-3;20,23;0;-20,23;0;409,09;409,09;
125;6,1307;412;747;412;747;1;1;0;119,62;1;-3;20,23;20,23;0;0;0;0;
126;6,1802;413;747;413;747;1;1;0;120,62;2;-3;20,23;20,23;0;505,66;-1227,27;409,09;
127;6,2296;414;747;414;747;2,24;-2;1;122,86;0;-2;45,23;-40,45;20,23;-914,76;818,18;-409,09;
128;6,279;412;748;412;748;0;0;0;122,86;0;-2;0;0;0;578,54;409,09;-409,09;
129;6,3285;412;748;412;748;1,41;1;-1;124,27;1;-3;28,6;20,23;-20,23;0;-818,18;818,18;
130;6,3779;413;747;413;747;1,41;-1;1;125,69;0;-2;28,6;-20,23;20,23;-169,45;409,09;-818,18;
131;6,4274;412;748;412;748;1;0;-1;126,69;0;-3;20,23;0;-20,23;-409,09;0;409,09;
132;6,4768;412;747;412;747;0;0;0;126,69;0;-3;0;0;0;409,09;0;409,09;
133;6,5263;412;747;412;747;1;0;1;127,69;0;-2;20,23;0;20,23;0;409,09;-409,09;
134;6,5757;412;748;412;748;1;1;0;128,69;1;-2;20,23;20,23;0;0;-818,18;0;
135;6,6251;413;748;413;748;1;-1;0;129,69;0;-2;20,23;-20,23;0;-409,09;409,09;0;
136;6,6746;412;748;412;748;0;0;0;129,69;0;-2;0;0;0;578,54;-409,09;409,09;
137;6,724;412;748;412;748;1,41;-1;1;131,1;-1;-1;28,6;-20,23;20,23;0;818,18;0;
138;6,7735;411;749;411;749;1,41;1;1;132,52;0;0;28,6;20,23;20,23;0;-818,18;0;
139;6,8229;412;750;412;750;1,41;-1;1;133,93;-1;1;28,6;-20,23;20,23;-169,45;409,09;-818,18;
140;6,8723;411;751;411;751;1;0;-1;134,93;-1;0;20,23;0;-20,23;409,09;818,18;409,09;
141;6,9218;411;750;411;750;2;2;0;136,93;1;0;40,45;40,45;0;-409,09;-1227,27;0;
142;6,9712;413;750;413;750;1;-1;0;137,93;0;0;20,23;-20,23;0;0;818,18;0;
143;7,0207;412;750;412;750;1;1;0;138,93;1;0;20,23;20,23;0;169,45;-818,18;409,09;
144;7,0701;413;750;413;750;1,41;-1;1;140,34;0;1;28,6;-20,23;20,23;0;818,18;-818,18;
145;7,1195;412;751;412;751;1,41;1;-1;141,76;1;0;28,6;20,23;-20,23;-169,45;-818,18;409,09;
146;7,169;413;750;413;750;1;-1;0;142,76;0;0;20,23;-20,23;0;409,09;409,09;-818,18;
147;7,2184;412;750;412;750;2;0;-2;144,76;0;-2;40,45;0;-40,45;0;0;1636,36;
148;7,2679;412;748;412;748;2;0;2;146,76;0;0;40,45;0;40,45;-409,09;409,09;-818,18;
149;7,3173;412;750;412;750;1;1;0;147,76;1;0;20,23;20,23;0;0;-818,18;0;
150;7,3668;413;750;413;750;1;-1;0;148,76;0;0;20,23;-20,23;0;169,45;818,18;409,09;
151;7,4162;412;750;412;750;1,41;1;1;150,17;1;1;28,6;20,23;20,23;239,64;-409,09;-1227,27;
152;7,4656;413;751;413;751;2;0;-2;152,17;1;-1;40,45;0;-40,45;-239,64;-409,09;1227,27;
153;7,5151;413;749;413;749;1,41;-1;1;153,59;0;0;28,6;-20,23;20,23;-578,54;409,09;-409,09;
154;7,5645;412;750;412;750;0;0;0;153,59;0;0;0;0;0;409,09;0;-409,09;
155;7,614;412;750;412;750;1;0;-1;154,59;0;-1;20,23;0;-20,23;-409,09;0;409,09;
156;7,6634;412;749;412;749;0;0;0;154,59;0;-1;0;0;0;409,09;0;-409,09;
157;7,7128;412;749;412;749;1;0;-1;155,59;0;-2;20,23;0;-20,23;0;0;818,18;
158;7,7623;412;748;412;748;1;0;1;156,59;0;-1;20,23;0;20,23;0;-409,09;-409,09;
159;7,8117;412;749;412;749;1;-1;0;157,59;-1;-1;20,23;-20,23;0;505,66;1227,27;-409,09;
160;7,8612;411;749;411;749;2,24;2;-1;159,82;1;-2;45,23;40,45;-20,23;0;-1227,27;1227,27;
161;7,9106;413;748;413;748;2,24;-1;2;162,06;0;0;45,23;-20,23;40,45;-96,57;409,09;-1636,36;
162;7,9601;412;750;412;750;2;0;-2;164,06;0;-2;40,45;0;-40,45;0;-818,18;818,18;
163;8,0095;412;748;412;748;2;-2;0;166,06;-2;-2;40,45;-40,45;0;-409,09;1227,27;0;
164;8,0589;410;748;410;748;1;1;0;167,06;-1;-2;20,23;20,23;0;747,99;409,09;818,18;
165;8,1084;411;748;411;748;2,83;2;2;169,89;1;0;57,21;40,45;40,45;-242,33;-1227,27;0;
166;8,1578;413;750;413;750;2,24;-1;2;172,12;0;2;45,23;-20,23;40,45;-914,76;409,09;-818,18;
167;8,2073;412;752;412;752;0;0;0;172,12;0;2;0;0;0;578,54;409,09;-409,09;
168;8,2567;412;752;412;752;1,41;1;-1;173,54;1;1;28,6;20,23;-20,23;0;-818,18;0;
169;8,3061;413;751;413;751;1,41;-1;-1;174,95;0;0;28,6;-20,23;-20,23;0;818,18;0;
170;8,3556;412;750;412;750;1,41;1;-1;176,37;1;-1;28,6;20,23;-20,23;-169,45;-818,18;409,09;
171;8,405;413;749;413;749;1;-1;0;177,37;0;-1;20,23;-20,23;0;409,09;409,09;818,18;
172;8,4545;412;749;412;749;2;0;2;179,37;0;1;40,45;0;40,45;-239,64;409,09;-1227,27;
173;8,5039;412;751;412;751;1,41;1;-1;180,78;1;0;28,6;20,23;-20,23;336,21;-818,18;1227,27;
174;8,5533;413;750;413;750;2,24;-1;2;183,02;0;2;45,23;-20,23;40,45;-96,57;409,09;-1636,36;
175;8,6028;412;752;412;752;2;0;-2;185,02;0;0;40,45;0;-40,45;-818,18;0;818,18;
176;8,6522;412;750;412;750;0;0;0;185,02;0;0;0;0;0;0;0;0;
177;8,7017;412;750;412;750;0;0;0;185,02;0;0;0;0;0;0;0;0;
178;8,7511;412;750;412;750;0;0;0;185,02;0;0;0;0;0;409,09;0;-409,09;
179;8,8006;412;750;412;750;1;0;-1;186,02;0;-1;20,23;0;-20,23;-409,09;0;409,09;
180;8,85;412;749;412;749;0;0;0;186,02;0;-1;0;0;0;578,54;409,09;409,09;
181;8,8994;412;749;412;749;1,41;1;1;187,43;1;0;28,6;20,23;20,23;-578,54;-409,09;-409,09;
182;8,9489;413;750;413;750;0;0;0;187,43;1;0;0;0;0;409,09;-409,09;0;
183;8,9983;413;750;413;750;1;-1;0;188,43;0;0;20,23;-20,23;0;0;409,09;-409,09;
184;9,0478;412;750;412;750;1;0;-1;189,43;0;-1;20,23;0;-20,23;-409,09;0;409,09;
185;9,0972;412;749;412;749;0;0;0;189,43;0;-1;0;0;0;0;0;0;
186;9,1466;412;749;412;749;0;0;0;189,43;0;-1;0;0;0;409,09;0;409,09;
187;9,1961;412;749;412;749;1;0;1;190,43;0;0;20,23;0;20,23;-409,09;0;-409,09;
188;9,2455;412;750;412;750;0;0;0;190,43;0;0;0;0;0;409,09;0;-409,09;
189;9,295;412;750;412;750;1;0;-1;191,43;0;-1;20,23;0;-20,23;-409,09;0;409,09;
190;9,3444;412;749;412;749;0;0;0;191,43;0;-1;0;0;0;818,18;0;818,18;
191;9,3938;412;749;412;749;2;0;2;193,43;0;1;40,45;0;40,45;-409,09;0;-409,09;
192;9,4433;412;751;412;751;1;0;1;194,43;0;2;20,23;0;20,23;0;0;-818,18;
193;9,4927;412;752;412;752;1;0;-1;195,43;0;1;20,23;0;-20,23;-409,09;0;409,09;
194;9,5422;412;751;412;751;0;0;0;195,43;0;1;0;0;0;578,54;409,09;-409,09;
195;9,5916;412;751;412;751;1,41;1;-1;196,85;1;0;28,6;20,23;-20,23;336,21;-818,18;-409,09;
196;9,6411;413;750;413;750;2,24;-1;-2;199,08;0;-2;45,23;-20,23;-40,45;-505,66;409,09;1227,27;
197;9,6905;412;748;412;748;1;0;1;200,08;0;-1;20,23;0;20,23;0;0;0;
198;9,7399;412;749;412;749;1;0;1;201,08;0;0;20,23;0;20,23;0;0;0;
199;9,7894;412;750;412;750;1;0;1;202,08;0;1;20,23;0;20,23;-409,09;0;-409,09;
200;9,8388;412;751;412;751;0;0;0;202,08;0;1;0;0;0;0;0;0;
201;9,8883;412;751;412;751;0;0;0;202,08;0;1;0;0;0;578,54;409,09;-409,09;
202;9,9377;412;751;412;751;1,41;1;-1;203,5;1;0;28,6;20,23;-20,23;-578,54;-409,09;409,09;
203;9,9871;413;750;413;750;0;0;0;203,5;1;0;0;0;0;578,54;-409,09;-409,09;
204;10,0366;413;750;413;750;1,41;-1;-1;204,91;0;-1;28,6;-20,23;-20,23;-169,45;409,09;0;
205;10,086;412;749;412;749;1;0;-1;205,91;0;-2;20,23;0;-20,23;0;-409,09;409,09;
206;10,1355;412;748;412;748;1;-1;0;206,91;-1;-2;20,23;-20,23;0;505,66;818,18;818,18;
207;10,1849;411;748;411;748;2,24;1;2;209,15;0;0;45,23;20,23;40,45;-914,76;-409,09;-818,18;
208;10,2344;412;750;412;750;0;0;0;209,15;0;0;0;0;0;409,09;409,09;0;
209;10,2838;412;750;412;750;1;1;0;210,15;1;0;20,23;20,23;0;-409,09;-409,09;0;
210;10,3332;413;750;413;750;0;0;0;210,15;1;0;0;0;0;409,09;-409,09;0;
211;10,3827;413;750;413;750;1;-1;0;211,15;0;0;20,23;-20,23;0;0;818,18;0;
212;10,4321;412;750;412;750;1;1;0;212,15;1;0;20,23;20,23;0;409,09;-409,09;-818,18;
213;10,4816;413;750;413;750;2;0;-2;214,15;1;-2;40,45;0;-40,45;-409,09;-409,09;818,18;
214;10,531;413;748;413;748;1;-1;0;215,15;0;-2;20,23;-20,23;0;409,09;409,09;818,18;
215;10,5804;412;748;412;748;2;0;2;217,15;0;0;40,45;0;40,45;-409,09;0;-409,09;
216;10,6299;412;750;412;750;1;0;1;218,15;0;1;20,23;0;20,23;-409,09;0;-409,09;
217;10,6793;412;751;412;751;0;0;0;218,15;0;1;0;0;0;409,09;0;409,09;
218;10,7288;412;751;412;751;1;0;1;219,15;0;2;20,23;0;20,23;169,45;409,09;-818,18;
219;10,7782;412;752;412;752;1,41;1;-1;220,56;1;1;28,6;20,23;-20,23;336,21;-818,18;-409,09;
220;10,8276;413;751;413;751;2,24;-1;-2;222,8;0;-1;45,23;-20,23;-40,45;-505,66;409,09;1227,27;
221;10,8771;412;749;412;749;1;0;1;223,8;0;0;20,23;0;20,23;-409,09;0;-409,09;
222;10,9265;412;750;412;750;0;0;0;223,8;0;0;0;0;0;409,09;0;-409,09;
223;10,976;412;750;412;750;1;0;-1;224,8;0;-1;20,23;0;-20,23;0;0;0;
224;11,0254;412;749;412;749;1;0;-1;225,8;0;-2;20,23;0;-20,23;-409,09;0;409,09;
225;11,0749;412;748;412;748;0;0;0;225,8;0;-2;0;0;0;0;0;0;
226;11,1243;412;748;412;748;0;0;0;225,8;0;-2;0;0;0;409,09;0;409,09;
227;11,1737;412;748;412;748;1;0;1;226,8;0;-1;20,23;0;20,23;-409,09;0;-409,09;
228;11,2232;412;749;412;749;0;0;0;226,8;0;-1;0;0;0;578,54;409,09;409,09;
229;11,2726;412;749;412;749;1,41;1;1;228,21;1;0;28,6;20,23;20,23;0;-818,18;0;
230;11,3221;413;750;413;750;1,41;-1;1;229,62;0;1;28,6;-20,23;20,23;-578,54;409,09;-409,09;
231;11,3715;412;751;412;751;0;0;0;229,62;0;1;0;0;0;578,54;409,09;-409,09;
232;11,4209;412;751;412;751;1,41;1;-1;231,04;1;0;28,6;20,23;-20,23;0;-818,18;818,18;
233;11,4704;413;750;413;750;1,41;-1;1;232,45;0;1;28,6;-20,23;20,23;-169,45;409,09;-818,18;
234;11,5198;412;751;412;751;1;0;-1;233,45;0;0;20,23;0;-20,23;409,09;0;-409,09;
235;11,5693;412;750;412;750;2;0;-2;235,45;0;-2;40,45;0;-40,45;-818,18;0;818,18;
236;11,6187;412;748;412;748;0;0;0;235,45;0;-2;0;0;0;0;0;0;
237;11,6681;412;748;412;748;0;0;0;235,45;0;-2;0;0;0;409,09;0;409,09;
238;11,7176;412;748;412;748;1;0;1;236,45;0;-1;20,23;0;20,23;409,09;0;409,09;
239;11,767;412;749;412;749;2;0;2;238,45;0;1;40,45;0;40,45;-239,64;409,09;-1227,27;
240;11,8165;412;751;412;751;1,41;1;-1;239,87;1;0;28,6;20,23;-20,23;-169,45;-818,18;409,09;
241;11,8659;413;750;413;750;1;-1;0;240,87;0;0;20,23;-20,23;0;0;818,18;0;
242;11,9154;412;750;412;750;1;1;0;241,87;1;0;20,23;20,23;0;0;-818,18;0;
243;11,9648;413;750;413;750;1;-1;0;242,87;0;0;20,23;-20,23;0;0;0;0;
244;12,0142;412;750;412;750;1;-1;0;243,87;-1;0;20,23;-20,23;0;169,45;818,18;-409,09;
245;12,0637;411;750;411;750;1,41;1;-1;245,28;0;-1;28,6;20,23;-20,23;-169,45;-409,09;0;
246;12,1131;412;749;412;749;1;0;-1;246,28;0;-2;20,23;0;-20,23;409,09;0;1227,27;
247;12,1626;412;748;412;748;2;0;2;248,28;0;0;40,45;0;40,45;-409,09;0;-1227,27;
248;12,212;412;750;412;750;1;0;-1;249,28;0;-1;20,23;0;-20,23;409,09;0;1227,27;
249;12,2614;412;749;412;749;2;0;2;251,28;0;1;40,45;0;40,45;-818,18;0;-818,18;
250;12,3109;412;751;412;751;0;0;0;251,28;0;1;0;0;0;409,09;0;-409,09;
251;12,3603;412;751;412;751;1;0;-1;252,28;0;0;20,23;0;-20,23;-409,09;0;409,09;
252;12,4098;412;750;412;750;0;0;0;252,28;0;0;0;0;0;409,09;0;409,09;
253;12,4592;412;750;412;750;1;0;1;253,28;0;1;20,23;0;20,23;-409,09;0;-409,09;
254;12,5087;412;751;412;751;0;0;0;253,28;0;1;0;0;0;409,09;409,09;0;
255;12,5581;412;751;412;751;1;1;0;254,28;1;1;20,23;20,23;0;-409,09;-409,09;0;
256;12,6075;413;751;413;751;0;0;0;254,28;1;1;0;0;0;914,76;-409,09;-818,18;
257;12,657;413;751;413;751;2,24;-1;-2;256,52;0;-1;45,23;-20,23;-40,45;-336,21;818,18;1227,27;
258;12,7064;412;749;412;749;1,41;1;1;257,93;1;0;28,6;20,23;20,23;0;-818,18;-818,18;
259;12,7559;413;750;413;750;1,41;-1;-1;259,35;0;-1;28,6;-20,23;-20,23;0;0;0;
260;12,8053;412;749;412;749;1,41;-1;-1;260,76;-1;-2;28,6;-20,23;-20,23;-169,45;818,18;409,09;
261;12,8547;411;748;411;748;1;1;0;261,76;0;-2;20,23;20,23;0;-409,09;-409,09;0;
262;12,9042;412;748;412;748;0;0;0;261,76;0;-2;0;0;0;409,09;0;-409,09;
263;12,9536;412;748;412;748;1;0;-1;262,76;0;-3;20,23;0;-20,23;0;0;818,18;
