Bildnummer;Zeit [s];Pixel (X) [px];Pixel (Y) [px];X Position [px];Y Position [px];Abstand [px];Abstand in x-Richtung [px];Abstand in y-Richtung [px];Strecke [px];Strecke in x-Richtung [px];Strecke in y-Richtung [px];Geschwindigkeit [px/s];Geschwindigkeit in x-Richtung [px/s];Geschwindigkeit in y-Richtung [px/s];Beschleunigung [px/s²];Beschleunigung in x-Richtung [px/s²];Beschleunigung in y-Richtung [px/s²];
1;0;298;875;298;875;0;0;0;0;0;0;0;0;0;0;0;0;
2;0,05;298;875;298;875;0;0;0;0;0;0;0;0;0;400,24;0;-400,24;
3;0,1;298;875;298;875;1;0;-1;1;0;-1;20,01;0;-20,01;0;0;800,48;
4;0,15;298;874;298;874;1;0;1;2;0;0;20,01;0;20,01;0;0;-800,48;
5;0,1999;298;875;298;875;1;0;-1;3;0;-1;20,01;0;-20,01;0;0;800,48;
6;0,2499;298;874;298;874;1;0;1;4;0;0;20,01;0;20,01;-400,24;0;-400,24;
7;0,2999;298;875;298;875;0;0;0;4;0;0;0;0;0;0;0;0;
8;0,3499;298;875;298;875;0;0;0;4;0;0;0;0;0;400,24;0;-400,24;
9;0,3999;298;875;298;875;1;0;-1;5;0;-1;20,01;0;-20,01;0;0;800,48;
10;0,4499;298;874;298;874;1;0;1;6;0;0;20,01;0;20,01;-400,24;0;-400,24;
11;0,4999;298;875;298;875;0;0;0;6;0;0;0;0;0;0;0;0;
12;0,5498;298;875;298;875;0;0;0;6;0;0;0;0;0;0;0;0;
13;0,5998;298;875;298;875;0;0;0;6;0;0;0;0;0;0;0;0;
14;0,6498;298;875;298;875;0;0;0;6;0;0;0;0;0;0;0;0;
15;0,6998;298;875;298;875;0;0;0;6;0;0;0;0;0;0;0;0;
16;0,7498;298;875;298;875;0;0;0;6;0;0;0;0;0;0;0;0;
17;0,7998;298;875;298;875;0;0;0;6;0;0;0;0;0;0;0;0;
18;0,8497;298;875;298;875;0;0;0;6;0;0;0;0;0;0;0;0;
19;0,8997;298;875;298;875;0;0;0;6;0;0;0;0;0;0;0;0;
20;0,9497;298;875;298;875;0;0;0;6;0;0;0;0;0;0;0;0;
21;0,9997;298;875;298;875;0;0;0;6;0;0;0;0;0;0;0;0;
22;1,0497;298;875;298;875;0;0;0;6;0;0;0;0;0;0;0;0;
23;1,0997;298;875;298;875;0;0;0;6;0;0;0;0;0;0;0;0;
24;1,1497;298;875;298;875;0;0;0;6;0;0;0;0;0;0;0;0;
25;1,1996;298;875;298;875;0;0;0;6;0;0;0;0;0;0;0;0;
26;1,2496;298;875;298;875;0;0;0;6;0;0;0;0;0;400,24;0;400,24;
27;1,2996;298;875;298;875;1;0;1;7;0;1;20,01;0;20,01;0;0;-800,48;
28;1,3496;298;876;298;876;1;0;-1;8;0;0;20,01;0;-20,01;-400,24;0;400,24;
29;1,3996;298;875;298;875;0;0;0;8;0;0;0;0;0;400,24;0;-400,24;
30;1,4496;298;875;298;875;1;0;-1;9;0;-1;20,01;0;-20,01;0;0;800,48;
31;1,4996;298;874;298;874;1;0;1;10;0;0;20,01;0;20,01;-400,24;0;-400,24;
32;1,5495;298;875;298;875;0;0;0;10;0;0;0;0;0;0;0;0;
33;1,5995;298;875;298;875;0;0;0;10;0;0;0;0;0;0;0;0;
34;1,6495;298;875;298;875;0;0;0;10;0;0;0;0;0;0;0;0;
35;1,6995;298;875;298;875;0;0;0;10;0;0;0;0;0;0;0;0;
36;1,7495;298;875;298;875;0;0;0;10;0;0;0;0;0;0;0;0;
37;1,7995;298;875;298;875;0;0;0;10;0;0;0;0;0;0;0;0;
38;1,8494;298;875;298;875;0;0;0;10;0;0;0;0;0;0;0;0;
39;1,8994;298;875;298;875;0;0;0;10;0;0;0;0;0;0;0;0;
40;1,9494;298;875;298;875;0;0;0;10;0;0;0;0;0;0;0;0;
41;1,9994;298;875;298;875;0;0;0;10;0;0;0;0;0;0;0;0;
42;2,0494;298;875;298;875;0;0;0;10;0;0;0;0;0;0;0;0;
43;2,0994;298;875;298;875;0;0;0;10;0;0;0;0;0;0;0;0;
44;2,1494;298;875;298;875;0;0;0;10;0;0;0;0;0;0;0;0;
45;2,1993;298;875;298;875;0;0;0;10;0;0;0;0;0;0;0;0;
46;2,2493;298;875;298;875;0;0;0;10;0;0;0;0;0;0;0;0;
47;2,2993;298;875;298;875;0;0;0;10;0;0;0;0;0;400,24;-400,24;0;
48;2,3493;298;875;298;875;1;-1;0;11;-1;0;20,01;-20,01;0;0;800,48;0;
49;2,3993;297;875;297;875;1;1;0;12;0;0;20,01;20,01;0;-400,24;-400,24;0;
50;2,4493;298;875;298;875;0;0;0;12;0;0;0;0;0;400,24;0;-400,24;
51;2,4993;298;875;298;875;1;0;-1;13;0;-1;20,01;0;-20,01;0;0;800,48;
52;2,5492;298;874;298;874;1;0;1;14;0;0;20,01;0;20,01;-400,24;0;-400,24;
53;2,5992;298;875;298;875;0;0;0;14;0;0;0;0;0;0;0;0;
54;2,6492;298;875;298;875;0;0;0;14;0;0;0;0;0;400,24;0;-400,24;
55;2,6992;298;875;298;875;1;0;-1;15;0;-1;20,01;0;-20,01;0;0;800,48;
56;2,7492;298;874;298;874;1;0;1;16;0;0;20,01;0;20,01;-400,24;0;-400,24;
57;2,7992;298;875;298;875;0;0;0;16;0;0;0;0;0;0;0;0;
58;2,8491;298;875;298;875;0;0;0;16;0;0;0;0;0;400,24;0;-400,24;
59;2,8991;298;875;298;875;1;0;-1;17;0;-1;20,01;0;-20,01;-400,24;0;400,24;
60;2,9491;298;874;298;874;0;0;0;17;0;-1;0;0;0;400,24;0;400,24;
61;2,9991;298;874;298;874;1;0;1;18;0;0;20,01;0;20,01;-400,24;0;-400,24;
62;3,0491;298;875;298;875;0;0;0;18;0;0;0;0;0;400,24;0;-400,24;
63;3,0991;298;875;298;875;1;0;-1;19;0;-1;20,01;0;-20,01;0;0;800,48;
64;3,1491;298;874;298;874;1;0;1;20;0;0;20,01;0;20,01;-400,24;0;-400,24;
65;3,199;298;875;298;875;0;0;0;20;0;0;0;0;0;0;0;0;
66;3,249;298;875;298;875;0;0;0;20;0;0;0;0;0;0;0;0;
67;3,299;298;875;298;875;0;0;0;20;0;0;0;0;0;0;0;0;
68;3,349;298;875;298;875;0;0;0;20;0;0;0;0;0;0;0;0;
69;3,399;298;875;298;875;0;0;0;20;0;0;0;0;0;400,24;0;-400,24;
70;3,449;298;875;298;875;1;0;-1;21;0;-1;20,01;0;-20,01;0;0;800,48;
71;3,499;298;874;298;874;1;0;1;22;0;0;20,01;0;20,01;-400,24;0;-400,24;
72;3,5489;298;875;298;875;0;0;0;22;0;0;0;0;0;0;0;0;
73;3,5989;298;875;298;875;0;0;0;22;0;0;0;0;0;0;0;0;
74;3,6489;298;875;298;875;0;0;0;22;0;0;0;0;0;400,24;-400,24;0;
75;3,6989;298;875;298;875;1;-1;0;23;-1;0;20,01;-20,01;0;0;800,48;0;
76;3,7489;297;875;297;875;1;1;0;24;0;0;20,01;20,01;0;-400,24;-400,24;0;
77;3,7989;298;875;298;875;0;0;0;24;0;0;0;0;0;400,24;0;-400,24;
78;3,8488;298;875;298;875;1;0;-1;25;0;-1;20,01;0;-20,01;0;0;800,48;
79;3,8988;298;874;298;874;1;0;1;26;0;0;20,01;0;20,01;-400,24;0;-400,24;
80;3,9488;298;875;298;875;0;0;0;26;0;0;0;0;0;400,24;0;-400,24;
81;3,9988;298;875;298;875;1;0;-1;27;0;-1;20,01;0;-20,01;0;0;800,48;
82;4,0488;298;874;298;874;1;0;1;28;0;0;20,01;0;20,01;-400,24;0;-400,24;
83;4,0988;298;875;298;875;0;0;0;28;0;0;0;0;0;0;0;0;
84;4,1488;298;875;298;875;0;0;0;28;0;0;0;0;0;0;0;0;
85;4,1987;298;875;298;875;0;0;0;28;0;0;0;0;0;400,24;0;-400,24;
86;4,2487;298;875;298;875;1;0;-1;29;0;-1;20,01;0;-20,01;0;0;800,48;
87;4,2987;298;874;298;874;1;0;1;30;0;0;20,01;0;20,01;0;0;-800,48;
88;4,3487;298;875;298;875;1;0;-1;31;0;-1;20,01;0;-20,01;0;0;800,48;
89;4,3987;298;874;298;874;1;0;1;32;0;0;20,01;0;20,01;-400,24;0;-400,24;
90;4,4487;298;875;298;875;0;0;0;32;0;0;0;0;0;0;0;0;
91;4,4987;298;875;298;875;0;0;0;32;0;0;0;0;0;0;0;0;
92;4,5486;298;875;298;875;0;0;0;32;0;0;0;0;0;0;0;0;
93;4,5986;298;875;298;875;0;0;0;32;0;0;0;0;0;400,24;0;-400,24;
94;4,6486;298;875;298;875;1;0;-1;33;0;-1;20,01;0;-20,01;0;0;800,48;
95;4,6986;298;874;298;874;1;0;1;34;0;0;20,01;0;20,01;-400,24;0;-400,24;
96;4,7486;298;875;298;875;0;0;0;34;0;0;0;0;0;0;0;0;
97;4,7986;298;875;298;875;0;0;0;34;0;0;0;0;0;0;0;0;
98;4,8485;298;875;298;875;0;0;0;34;0;0;0;0;0;0;0;0;
99;4,8985;298;875;298;875;0;0;0;34;0;0;0;0;0;0;0;0;
100;4,9485;298;875;298;875;0;0;0;34;0;0;0;0;0;0;0;0;
101;4,9985;298;875;298;875;0;0;0;34;0;0;0;0;0;0;0;0;
102;5,0485;298;875;298;875;0;0;0;34;0;0;0;0;0;0;0;0;
103;5,0985;298;875;298;875;0;0;0;34;0;0;0;0;0;0;0;0;
104;5,1485;298;875;298;875;0;0;0;34;0;0;0;0;0;0;0;0;
105;5,1984;298;875;298;875;0;0;0;34;0;0;0;0;0;0;0;0;
106;5,2484;298;875;298;875;0;0;0;34;0;0;0;0;0;0;0;0;
107;5,2984;298;875;298;875;0;0;0;34;0;0;0;0;0;0;0;0;
108;5,3484;298;875;298;875;0;0;0;34;0;0;0;0;0;0;0;0;
109;5,3984;298;875;298;875;0;0;0;34;0;0;0;0;0;400,24;0;-400,24;
110;5,4484;298;875;298;875;1;0;-1;35;0;-1;20,01;0;-20,01;0;0;800,48;
111;5,4984;298;874;298;874;1;0;1;36;0;0;20,01;0;20,01;0;0;-800,48;
112;5,5483;298;875;298;875;1;0;-1;37;0;-1;20,01;0;-20,01;0;0;800,48;
113;5,5983;298;874;298;874;1;0;1;38;0;0;20,01;0;20,01;-400,24;0;-400,24;
114;5,6483;298;875;298;875;0;0;0;38;0;0;0;0;0;400,24;0;-400,24;
115;5,6983;298;875;298;875;1;0;-1;39;0;-1;20,01;0;-20,01;-400,24;0;400,24;
116;5,7483;298;874;298;874;0;0;0;39;0;-1;0;0;0;400,24;0;400,24;
117;5,7983;298;874;298;874;1;0;1;40;0;0;20,01;0;20,01;-400,24;0;-400,24;
118;5,8482;298;875;298;875;0;0;0;40;0;0;0;0;0;0;0;0;
119;5,8982;298;875;298;875;0;0;0;40;0;0;0;0;0;400,24;0;-400,24;
120;5,9482;298;875;298;875;1;0;-1;41;0;-1;20,01;0;-20,01;0;0;800,48;
121;5,9982;298;874;298;874;1;0;1;42;0;0;20,01;0;20,01;-400,24;0;-400,24;
122;6,0482;298;875;298;875;0;0;0;42;0;0;0;0;0;0;0;0;
123;6,0982;298;875;298;875;0;0;0;42;0;0;0;0;0;0;0;0;
124;6,1482;298;875;298;875;0;0;0;42;0;0;0;0;0;0;0;0;
125;6,1981;298;875;298;875;0;0;0;42;0;0;0;0;0;400,24;0;-400,24;
126;6,2481;298;875;298;875;1;0;-1;43;0;-1;20,01;0;-20,01;0;0;800,48;
127;6,2981;298;874;298;874;1;0;1;44;0;0;20,01;0;20,01;-400,24;0;-400,24;
128;6,3481;298;875;298;875;0;0;0;44;0;0;0;0;0;0;0;0;
129;6,3981;298;875;298;875;0;0;0;44;0;0;0;0;0;0;0;0;
130;6,4481;298;875;298;875;0;0;0;44;0;0;0;0;0;0;0;0;
131;6,4981;298;875;298;875;0;0;0;44;0;0;0;0;0;0;0;0;
132;6,548;298;875;298;875;0;0;0;44;0;0;0;0;0;0;0;0;
133;6,598;298;875;298;875;0;0;0;44;0;0;0;0;0;0;0;0;
134;6,648;298;875;298;875;0;0;0;44;0;0;0;0;0;0;0;0;
135;6,698;298;875;298;875;0;0;0;44;0;0;0;0;0;400,24;0;-400,24;
136;6,748;298;875;298;875;1;0;-1;45;0;-1;20,01;0;-20,01;0;0;800,48;
137;6,798;298;874;298;874;1;0;1;46;0;0;20,01;0;20,01;0;0;-800,48;
138;6,8479;298;875;298;875;1;0;-1;47;0;-1;20,01;0;-20,01;-400,24;0;400,24;
139;6,8979;298;874;298;874;0;0;0;47;0;-1;0;0;0;400,24;0;400,24;
140;6,9479;298;874;298;874;1;0;1;48;0;0;20,01;0;20,01;0;0;-800,48;
141;6,9979;298;875;298;875;1;0;-1;49;0;-1;20,01;0;-20,01;0;0;800,48;
142;7,0479;298;874;298;874;1;0;1;50;0;0;20,01;0;20,01;-400,24;0;-400,24;
143;7,0979;298;875;298;875;0;0;0;50;0;0;0;0;0;0;0;0;
144;7,1479;298;875;298;875;0;0;0;50;0;0;0;0;0;0;0;0;
145;7,1978;298;875;298;875;0;0;0;50;0;0;0;0;0;0;0;0;
146;7,2478;298;875;298;875;0;0;0;50;0;0;0;0;0;400,24;0;-400,24;
147;7,2978;298;875;298;875;1;0;-1;51;0;-1;20,01;0;-20,01;0;0;800,48;
148;7,3478;298;874;298;874;1;0;1;52;0;0;20,01;0;20,01;-400,24;0;-400,24;
149;7,3978;298;875;298;875;0;0;0;52;0;0;0;0;0;0;0;0;
150;7,4478;298;875;298;875;0;0;0;52;0;0;0;0;0;400,24;0;-400,24;
151;7,4978;298;875;298;875;1;0;-1;53;0;-1;20,01;0;-20,01;0;0;800,48;
152;7,5477;298;874;298;874;1;0;1;54;0;0;20,01;0;20,01;0;0;-800,48;
153;7,5977;298;875;298;875;1;0;-1;55;0;-1;20,01;0;-20,01;0;0;800,48;
154;7,6477;298;874;298;874;1;0;1;56;0;0;20,01;0;20,01;-400,24;0;-400,24;
155;7,6977;298;875;298;875;0;0;0;56;0;0;0;0;0;0;0;0;
156;7,7477;298;875;298;875;0;0;0;56;0;0;0;0;0;0;0;0;
157;7,7977;298;875;298;875;0;0;0;56;0;0;0;0;0;0;0;0;
158;7,8476;298;875;298;875;0;0;0;56;0;0;0;0;0;0;0;0;
159;7,8976;298;875;298;875;0;0;0;56;0;0;0;0;0;0;0;0;
160;7,9476;298;875;298;875;0;0;0;56;0;0;0;0;0;400,24;0;-400,24;
161;7,9976;298;875;298;875;1;0;-1;57;0;-1;20,01;0;-20,01;0;0;800,48;
162;8,0476;298;874;298;874;1;0;1;58;0;0;20,01;0;20,01;-400,24;0;-400,24;
163;8,0976;298;875;298;875;0;0;0;58;0;0;0;0;0;400,24;0;-400,24;
164;8,1476;298;875;298;875;1;0;-1;59;0;-1;20,01;0;-20,01;0;0;800,48;
165;8,1975;298;874;298;874;1;0;1;60;0;0;20,01;0;20,01;0;0;-800,48;
166;8,2475;298;875;298;875;1;0;-1;61;0;-1;20,01;0;-20,01;-400,24;0;400,24;
167;8,2975;298;874;298;874;0;0;0;61;0;-1;0;0;0;566,02;-400,24;400,24;
168;8,3475;298;874;298;874;1,41;-1;1;62,41;-1;0;28,29;-20,01;20,01;0;800,48;-800,48;
169;8,3975;297;875;297;875;1,41;1;-1;63,83;0;-1;28,29;20,01;-20,01;-566,02;-400,24;400,24;
170;8,4475;298;874;298;874;0;0;0;63,83;0;-1;0;0;0;400,24;0;400,24;
171;8,4975;298;874;298;874;1;0;1;64,83;0;0;20,01;0;20,01;-400,24;0;-400,24;
172;8,5474;298;875;298;875;0;0;0;64,83;0;0;0;0;0;0;0;0;
173;8,5974;298;875;298;875;0;0;0;64,83;0;0;0;0;0;0;0;0;
174;8,6474;298;875;298;875;0;0;0;64,83;0;0;0;0;0;0;0;0;
175;8,6974;298;875;298;875;0;0;0;64,83;0;0;0;0;0;400,24;0;-400,24;
176;8,7474;298;875;298;875;1;0;-1;65,83;0;-1;20,01;0;-20,01;0;0;800,48;
177;8,7974;298;874;298;874;1;0;1;66,83;0;0;20,01;0;20,01;0;0;-800,48;
178;8,8473;298;875;298;875;1;0;-1;67,83;0;-1;20,01;0;-20,01;-400,24;0;400,24;
179;8,8973;298;874;298;874;0;0;0;67,83;0;-1;0;0;0;400,24;0;400,24;
180;8,9473;298;874;298;874;1;0;1;68,83;0;0;20,01;0;20,01;-400,24;0;-400,24;
181;8,9973;298;875;298;875;0;0;0;68,83;0;0;0;0;0;400,24;-400,24;0;
182;9,0473;298;875;298;875;1;-1;0;69,83;-1;0;20,01;-20,01;0;165,78;800,48;-400,24;
183;9,0973;297;875;297;875;1,41;1;-1;71,24;0;-1;28,29;20,01;-20,01;-165,78;-400,24;800,48;
184;9,1473;298;874;298;874;1;0;1;72,24;0;0;20,01;0;20,01;-400,24;0;-400,24;
185;9,1972;298;875;298;875;0;0;0;72,24;0;0;0;0;0;400,24;0;-400,24;
186;9,2472;298;875;298;875;1;0;-1;73,24;0;-1;20,01;0;-20,01;0;0;800,48;
187;9,2972;298;874;298;874;1;0;1;74,24;0;0;20,01;0;20,01;-400,24;0;-400,24;
188;9,3472;298;875;298;875;0;0;0;74,24;0;0;0;0;0;400,24;0;-400,24;
189;9,3972;298;875;298;875;1;0;-1;75,24;0;-1;20,01;0;-20,01;-400,24;0;400,24;
190;9,4472;298;874;298;874;0;0;0;75,24;0;-1;0;0;0;0;0;0;
191;9,4972;298;874;298;874;0;0;0;75,24;0;-1;0;0;0;400,24;0;400,24;
192;9,5471;298;874;298;874;1;0;1;76,24;0;0;20,01;0;20,01;0;0;-800,48;
193;9,5971;298;875;298;875;1;0;-1;77,24;0;-1;20,01;0;-20,01;-400,24;0;400,24;
194;9,6471;298;874;298;874;0;0;0;77,24;0;-1;0;0;0;400,24;0;400,24;
195;9,6971;298;874;298;874;1;0;1;78,24;0;0;20,01;0;20,01;0;0;-800,48;
196;9,7471;298;875;298;875;1;0;-1;79,24;0;-1;20,01;0;-20,01;-400,24;0;400,24;
197;9,7971;298;874;298;874;0;0;0;79,24;0;-1;0;0;0;400,24;0;400,24;
198;9,847;298;874;298;874;1;0;1;80,24;0;0;20,01;0;20,01;0;0;-800,48;
199;9,897;298;875;298;875;1;0;-1;81,24;0;-1;20,01;0;-20,01;0;0;800,48;
200;9,947;298;874;298;874;1;0;1;82,24;0;0;20,01;0;20,01;-400,24;0;-400,24;
201;9,997;298;875;298;875;0;0;0;82,24;0;0;0;0;0;400,24;-400,24;0;
202;10,047;298;875;298;875;1;-1;0;83,24;-1;0;20,01;-20,01;0;165,78;800,48;-400,24;
203;10,097;297;875;297;875;1,41;1;-1;84,66;0;-1;28,29;20,01;-20,01;-566,02;-400,24;400,24;
204;10,147;298;874;298;874;0;0;0;84,66;0;-1;0;0;0;400,24;0;400,24;
205;10,1969;298;874;298;874;1;0;1;85,66;0;0;20,01;0;20,01;0;0;-800,48;
206;10,2469;298;875;298;875;1;0;-1;86,66;0;-1;20,01;0;-20,01;-400,24;0;400,24;
207;10,2969;298;874;298;874;0;0;0;86,66;0;-1;0;0;0;0;0;0;
208;10,3469;298;874;298;874;0;0;0;86,66;0;-1;0;0;0;400,24;0;400,24;
209;10,3969;298;874;298;874;1;0;1;87,66;0;0;20,01;0;20,01;-400,24;0;-400,24;
210;10,4469;298;875;298;875;0;0;0;87,66;0;0;0;0;0;0;0;0;
211;10,4969;298;875;298;875;0;0;0;87,66;0;0;0;0;0;400,24;0;-400,24;
212;10,5468;298;875;298;875;1;0;-1;88,66;0;-1;20,01;0;-20,01;0;0;800,48;
213;10,5968;298;874;298;874;1;0;1;89,66;0;0;20,01;0;20,01;-400,24;0;-400,24;
214;10,6468;298;875;298;875;0;0;0;89,66;0;0;0;0;0;0;0;0;
215;10,6968;298;875;298;875;0;0;0;89,66;0;0;0;0;0;0;0;0;
216;10,7468;298;875;298;875;0;0;0;89,66;0;0;0;0;0;0;0;0;
217;10,7968;298;875;298;875;0;0;0;89,66;0;0;0;0;0;0;0;0;
218;10,8467;298;875;298;875;0;0;0;89,66;0;0;0;0;0;400,24;0;-400,24;
219;10,8967;298;875;298;875;1;0;-1;90,66;0;-1;20,01;0;-20,01;0;0;800,48;
220;10,9467;298;874;298;874;1;0;1;91,66;0;0;20,01;0;20,01;0;0;-800,48;
221;10,9967;298;875;298;875;1;0;-1;92,66;0;-1;20,01;0;-20,01;0;0;800,48;
222;11,0467;298;874;298;874;1;0;1;93,66;0;0;20,01;0;20,01;0;-400,24;-400,24;
223;11,0967;298;875;298;875;1;-1;0;94,66;-1;0;20,01;-20,01;0;0;800,48;0;
224;11,1467;297;875;297;875;1;1;0;95,66;0;0;20,01;20,01;0;0;-400,24;-400,24;
225;11,1966;298;875;298;875;1;0;-1;96,66;0;-1;20,01;0;-20,01;0;0;800,48;
226;11,2466;298;874;298;874;1;0;1;97,66;0;0;20,01;0;20,01;-400,24;0;-400,24;
227;11,2966;298;875;298;875;0;0;0;97,66;0;0;0;0;0;0;0;0;
228;11,3466;298;875;298;875;0;0;0;97,66;0;0;0;0;0;400,24;0;-400,24;
229;11,3966;298;875;298;875;1;0;-1;98,66;0;-1;20,01;0;-20,01;-400,24;0;400,24;
230;11,4466;298;874;298;874;0;0;0;98,66;0;-1;0;0;0;0;0;0;
231;11,4966;298;874;298;874;0;0;0;98,66;0;-1;0;0;0;566,02;-400,24;400,24;
232;11,5465;298;874;298;874;1,41;-1;1;100,07;-1;0;28,29;-20,01;20,01;-165,78;800,48;-400,24;
233;11,5965;297;875;297;875;1;1;0;101,07;0;0;20,01;20,01;0;0;-400,24;-400,24;
234;11,6465;298;875;298;875;1;0;-1;102,07;0;-1;20,01;0;-20,01;-400,24;0;400,24;
235;11,6965;298;874;298;874;0;0;0;102,07;0;-1;0;0;0;0;0;0;
236;11,7465;298;874;298;874;0;0;0;102,07;0;-1;0;0;0;400,24;0;400,24;
237;11,7965;298;874;298;874;1;0;1;103,07;0;0;20,01;0;20,01;0;-400,24;-400,24;
238;11,8464;298;875;298;875;1;-1;0;104,07;-1;0;20,01;-20,01;0;0;800,48;0;
239;11,8964;297;875;297;875;1;1;0;105,07;0;0;20,01;20,01;0;-400,24;-400,24;0;
240;11,9464;298;875;298;875;0;0;0;105,07;0;0;0;0;0;0;0;0;
241;11,9964;298;875;298;875;0;0;0;105,07;0;0;0;0;0;400,24;-400,24;0;
242;12,0464;298;875;298;875;1;-1;0;106,07;-1;0;20,01;-20,01;0;0;800,48;0;
243;12,0964;297;875;297;875;1;1;0;107,07;0;0;20,01;20,01;0;-400,24;-400,24;0;
244;12,1464;298;875;298;875;0;0;0;107,07;0;0;0;0;0;0;0;0;
245;12,1963;298;875;298;875;0;0;0;107,07;0;0;0;0;0;0;0;0;
246;12,2463;298;875;298;875;0;0;0;107,07;0;0;0;0;0;0;0;0;
247;12,2963;298;875;298;875;0;0;0;107,07;0;0;0;0;0;400,24;-400,24;0;
248;12,3463;298;875;298;875;1;-1;0;108,07;-1;0;20,01;-20,01;0;165,78;800,48;-400,24;
249;12,3963;297;875;297;875;1,41;1;-1;109,49;0;-1;28,29;20,01;-20,01;-165,78;-400,24;800,48;
250;12,4463;298;874;298;874;1;0;1;110,49;0;0;20,01;0;20,01;-400,24;0;-400,24;
251;12,4963;298;875;298;875;0;0;0;110,49;0;0;0;0;0;400,24;0;-400,24;
252;12,5462;298;875;298;875;1;0;-1;111,49;0;-1;20,01;0;-20,01;-400,24;0;400,24;
253;12,5962;298;874;298;874;0;0;0;111,49;0;-1;0;0;0;400,24;0;400,24;
254;12,6462;298;874;298;874;1;0;1;112,49;0;0;20,01;0;20,01;-400,24;0;-400,24;
255;12,6962;298;875;298;875;0;0;0;112,49;0;0;0;0;0;400,24;0;-400,24;
256;12,7462;298;875;298;875;1;0;-1;113,49;0;-1;20,01;0;-20,01;0;0;800,48;
257;12,7962;298;874;298;874;1;0;1;114,49;0;0;20,01;0;20,01;-400,24;0;-400,24;
258;12,8461;298;875;298;875;0;0;0;114,49;0;0;0;0;0;400,24;0;-400,24;
259;12,8961;298;875;298;875;1;0;-1;115,49;0;-1;20,01;0;-20,01;-400,24;0;400,24;
260;12,9461;298;874;298;874;0;0;0;115,49;0;-1;0;0;0;400,24;0;400,24;
261;12,9961;298;874;298;874;1;0;1;116,49;0;0;20,01;0;20,01;0;-400,24;-400,24;
262;13,0461;298;875;298;875;1;-1;0;117,49;-1;0;20,01;-20,01;0;0;800,48;0;
263;13,0961;297;875;297;875;1;1;0;118,49;0;0;20,01;20,01;0;-400,24;-400,24;0;
264;13,1461;298;875;298;875;0;0;0;118,49;0;0;0;0;0;400,24;0;-400,24;
265;13,196;298;875;298;875;1;0;-1;119,49;0;-1;20,01;0;-20,01;-400,24;0;400,24;
266;13,246;298;874;298;874;0;0;0;119,49;0;-1;0;0;0;400,24;0;400,24;
267;13,296;298;874;298;874;1;0;1;120,49;0;0;20,01;0;20,01;-400,24;0;-400,24;
268;13,346;298;875;298;875;0;0;0;120,49;0;0;0;0;0;0;0;0;
269;13,396;298;875;298;875;0;0;0;120,49;0;0;0;0;0;400,24;0;-400,24;
270;13,446;298;875;298;875;1;0;-1;121,49;0;-1;20,01;0;-20,01;0;0;800,48;
271;13,496;298;874;298;874;1;0;1;122,49;0;0;20,01;0;20,01;0;0;-800,48;
272;13,5459;298;875;298;875;1;0;-1;123,49;0;-1;20,01;0;-20,01;-400,24;0;400,24;
273;13,5959;298;874;298;874;0;0;0;123,49;0;-1;0;0;0;0;0;0;
274;13,6459;298;874;298;874;0;0;0;123,49;0;-1;0;0;0;0;0;0;
275;13,6959;298;874;298;874;0;0;0;123,49;0;-1;0;0;0;0;0;0;
276;13,7459;298;874;298;874;0;0;0;123,49;0;-1;0;0;0;400,24;0;400,24;
277;13,7959;298;874;298;874;1;0;1;124,49;0;0;20,01;0;20,01;0;0;-800,48;
278;13,8458;298;875;298;875;1;0;-1;125,49;0;-1;20,01;0;-20,01;0;0;800,48;
279;13,8958;298;874;298;874;1;0;1;126,49;0;0;20,01;0;20,01;0;0;-800,48;
280;13,9458;298;875;298;875;1;0;-1;127,49;0;-1;20,01;0;-20,01;0;0;800,48;
281;13,9958;298;874;298;874;1;0;1;128,49;0;0;20,01;0;20,01;-400,24;0;-400,24;
282;14,0458;298;875;298;875;0;0;0;128,49;0;0;0;0;0;0;0;0;
283;14,0958;298;875;298;875;0;0;0;128,49;0;0;0;0;0;0;0;0;
284;14,1458;298;875;298;875;0;0;0;128,49;0;0;0;0;0;400,24;0;-400,24;
285;14,1957;298;875;298;875;1;0;-1;129,49;0;-1;20,01;0;-20,01;0;0;800,48;
286;14,2457;298;874;298;874;1;0;1;130,49;0;0;20,01;0;20,01;-400,24;0;-400,24;
287;14,2957;298;875;298;875;0;0;0;130,49;0;0;0;0;0;0;0;0;
288;14,3457;298;875;298;875;0;0;0;130,49;0;0;0;0;0;400,24;0;-400,24;
289;14,3957;298;875;298;875;1;0;-1;131,49;0;-1;20,01;0;-20,01;0;0;800,48;
290;14,4457;298;874;298;874;1;0;1;132,49;0;0;20,01;0;20,01;0;0;-800,48;
291;14,4957;298;875;298;875;1;0;-1;133,49;0;-1;20,01;0;-20,01;0;0;800,48;
292;14,5456;298;874;298;874;1;0;1;134,49;0;0;20,01;0;20,01;-400,24;0;-400,24;
293;14,5956;298;875;298;875;0;0;0;134,49;0;0;0;0;0;0;0;0;
294;14,6456;298;875;298;875;0;0;0;134,49;0;0;0;0;0;400,24;0;-400,24;
295;14,6956;298;875;298;875;1;0;-1;135,49;0;-1;20,01;0;-20,01;0;0;800,48;
296;14,7456;298;874;298;874;1;0;1;136,49;0;0;20,01;0;20,01;0;-400,24;-400,24;
297;14,7956;298;875;298;875;1;-1;0;137,49;-1;0;20,01;-20,01;0;165,78;800,48;-400,24;
