Bildnummer;Zeit [s];Pixel (X) [px];Pixel (Y) [px];X Position [px];Y Position [px];Abstand [px];Abstand in x-Richtung [px];Abstand in y-Richtung [px];Strecke [px];Strecke in x-Richtung [px];Strecke in y-Richtung [px];Geschwindigkeit [px/s];Geschwindigkeit in x-Richtung [px/s];Geschwindigkeit in y-Richtung [px/s];Beschleunigung [px/s²];Beschleunigung in x-Richtung [px/s²];Beschleunigung in y-Richtung [px/s²];
577;28,4782;935;857;935;857;2,24;-1;-2;599,57;1;1;45,23;-20,23;-40,45;-96,57;409,09;1636,36;
578;28,5276;934;855;934;855;2;0;2;601,57;1;3;40,45;0;40,45;0;0;-1636,36;
579;28,5771;934;857;934;857;2;0;-2;603,57;1;1;40,45;0;-40,45;-409,09;0;409,09;
580;28,6265;934;855;934;855;1;0;-1;604,57;1;0;20,23;0;-20,23;-409,09;0;409,09;
581;28,676;934;854;934;854;0;0;0;604,57;1;0;0;0;0;578,54;409,09;409,09;
582;28,7254;934;854;934;854;1,41;1;1;605,98;2;1;28,6;20,23;20,23;-169,45;-818,18;-409,09;
583;28,7748;935;855;935;855;1;-1;0;606,98;1;1;20,23;-20,23;0;-409,09;409,09;0;
584;28,8243;934;855;934;855;0;0;0;606,98;1;1;0;0;0;0;0;0;
585;28,8737;934;855;934;855;0;0;0;606,98;1;1;0;0;0;409,09;0;409,09;
586;28,9232;934;855;934;855;1;0;1;607,98;1;2;20,23;0;20,23;-409,09;0;-409,09;
587;28,9726;934;856;934;856;0;0;0;607,98;1;2;0;0;0;0;0;0;
588;29,0221;934;856;934;856;0;0;0;607,98;1;2;0;0;0;0;0;0;
589;29,0715;934;856;934;856;0;0;0;607,98;1;2;0;0;0;409,09;0;-409,09;
590;29,1209;934;856;934;856;1;0;-1;608,98;1;1;20,23;0;-20,23;409,09;0;1227,27;
591;29,1704;934;855;934;855;2;0;2;610,98;1;3;40,45;0;40,45;-818,18;0;-818,18;
592;29,2198;934;857;934;857;0;0;0;610,98;1;3;0;0;0;0;0;0;
593;29,2693;934;857;934;857;0;0;0;610,98;1;3;0;0;0;578,54;-409,09;-409,09;
594;29,3187;934;857;934;857;1,41;-1;-1;612,4;0;2;28,6;-20,23;-20,23;-169,45;818,18;409,09;
595;29,3681;933;856;933;856;1;1;0;613,4;1;2;20,23;20,23;0;0;-409,09;409,09;
596;29,4176;934;856;934;856;1;0;1;614,4;1;3;20,23;0;20,23;505,66;-409,09;-1227,27;
597;29,467;934;857;934;857;2,24;-1;-2;616,63;0;1;45,23;-20,23;-40,45;-505,66;409,09;409,09;
598;29,5165;933;855;933;855;1;0;-1;617,63;0;0;20,23;0;-20,23;-409,09;0;409,09;
599;29,5659;933;854;933;854;0;0;0;617,63;0;0;0;0;0;578,54;-409,09;-409,09;
600;29,6153;933;854;933;854;1,41;-1;-1;619,05;-1;-1;28,6;-20,23;-20,23;-169,45;818,18;409,09;
601;29,6648;932;853;932;853;1;1;0;620,05;0;-1;20,23;20,23;0;0;-409,09;409,09;
602;29,7142;933;853;933;853;1;0;1;621,05;0;0;20,23;0;20,23;0;-409,09;-409,09;
603;29,7637;933;854;933;854;1;-1;0;622,05;-1;0;20,23;-20,23;0;169,45;0;-409,09;
604;29,8131;932;854;932;854;1,41;-1;-1;623,46;-2;-1;28,6;-20,23;-20,23;-169,45;818,18;409,09;
605;29,8626;931;853;931;853;1;1;0;624,46;-1;-1;20,23;20,23;0;0;-818,18;0;
606;29,912;932;853;932;853;1;-1;0;625,46;-2;-1;20,23;-20,23;0;0;818,18;0;
607;29,9614;931;853;931;853;1;1;0;626,46;-1;-1;20,23;20,23;0;-409,09;-409,09;0;
608;30,0109;932;853;932;853;0;0;0;626,46;-1;-1;0;0;0;0;0;0;
609;30,0603;932;853;932;853;0;0;0;626,46;-1;-1;0;0;0;578,54;409,09;409,09;
610;30,1098;932;853;932;853;1,41;1;1;627,88;0;0;28,6;20,23;20,23;-578,54;-409,09;-409,09;
611;30,1592;933;854;933;854;0;0;0;627,88;0;0;0;0;0;578,54;409,09;409,09;
612;30,2086;933;854;933;854;1,41;1;1;629,29;1;1;28,6;20,23;20,23;-169,45;-818,18;-409,09;
613;30,2581;934;855;934;855;1;-1;0;630,29;0;1;20,23;-20,23;0;505,66;0;-818,18;
614;30,3075;933;855;933;855;2,24;-1;-2;632,53;-1;-1;45,23;-20,23;-40,45;-336,21;818,18;1227,27;
615;30,357;932;853;932;853;1,41;1;1;633,94;0;0;28,6;20,23;20,23;-169,45;-409,09;0;
616;30,4064;933;854;933;854;1;0;1;634,94;0;1;20,23;0;20,23;0;409,09;-409,09;
617;30,4558;933;855;933;855;1;1;0;635,94;1;1;20,23;20,23;0;169,45;-818,18;-409,09;
618;30,5053;934;855;934;855;1,41;-1;-1;637,36;0;0;28,6;-20,23;-20,23;0;0;0;
619;30,5547;933;854;933;854;1,41;-1;-1;638,77;-1;-1;28,6;-20,23;-20,23;-578,54;409,09;409,09;
620;30,6042;932;853;932;853;0;0;0;638,77;-1;-1;0;0;0;0;0;0;
621;30,6536;932;853;932;853;0;0;0;638,77;-1;-1;0;0;0;914,76;409,09;818,18;
622;30,7031;932;853;932;853;2,24;1;2;641,01;0;1;45,23;20,23;40,45;-505,66;-409,09;-1227,27;
623;30,7525;933;855;933;855;1;0;-1;642,01;0;0;20,23;0;-20,23;-409,09;0;409,09;
624;30,8019;933;854;933;854;0;0;0;642,01;0;0;0;0;0;409,09;0;409,09;
625;30,8514;933;854;933;854;1;0;1;643,01;0;1;20,23;0;20,23;0;409,09;-409,09;
626;30,9008;933;855;933;855;1;1;0;644,01;1;1;20,23;20,23;0;-409,09;-409,09;0;
627;30,9503;934;855;934;855;0;0;0;644,01;1;1;0;0;0;0;0;0;
628;30,9997;934;855;934;855;0;0;0;644,01;1;1;0;0;0;0;0;0;
629;31,0491;934;855;934;855;0;0;0;644,01;1;1;0;0;0;914,76;-409,09;818,18;
630;31,0986;934;855;934;855;2,24;-1;2;646,24;0;3;45,23;-20,23;40,45;-505,66;818,18;-818,18;
631;31,148;933;857;933;857;1;1;0;647,24;1;3;20,23;20,23;0;-409,09;-409,09;0;
632;31,1975;934;857;934;857;0;0;0;647,24;1;3;0;0;0;0;0;0;
633;31,2469;934;857;934;857;0;0;0;647,24;1;3;0;0;0;0;0;0;
634;31,2964;934;857;934;857;0;0;0;647,24;1;3;0;0;0;0;0;0;
635;31,3458;934;857;934;857;0;0;0;647,24;1;3;0;0;0;818,18;0;-818,18;
636;31,3952;934;857;934;857;2;0;-2;649,24;1;1;40,45;0;-40,45;-409,09;-409,09;818,18;
637;31,4447;934;855;934;855;1;-1;0;650,24;0;1;20,23;-20,23;0;505,66;818,18;818,18;
638;31,4941;933;855;933;855;2,24;1;2;652,48;1;3;45,23;20,23;40,45;378,9;-818,18;-2045,46;
639;31,5436;934;857;934;857;3,16;-1;-3;655,64;0;0;63,96;-20,23;-60,68;-884,57;409,09;1636,36;
640;31,593;933;854;933;854;1;0;1;656,64;0;1;20,23;0;20,23;169,45;-409,09;-818,18;
641;31,6424;933;855;933;855;1,41;-1;-1;658,05;-1;0;28,6;-20,23;-20,23;-169,45;818,18;409,09;
642;31,6919;932;854;932;854;1;1;0;659,05;0;0;20,23;20,23;0;169,45;-818,18;-409,09;
643;31,7413;933;854;933;854;1,41;-1;-1;660,47;-1;-1;28,6;-20,23;-20,23;0;818,18;818,18;
644;31,7908;932;853;932;853;1,41;1;1;661,88;0;0;28,6;20,23;20,23;0;-818,18;-818,18;
645;31,8402;933;854;933;854;1,41;-1;-1;663,3;-1;-1;28,6;-20,23;-20,23;336,21;818,18;1227,27;
646;31,8896;932;853;932;853;2,24;1;2;665,53;0;1;45,23;20,23;40,45;-505,66;-409,09;-1227,27;
647;31,9391;933;855;933;855;1;0;-1;666,53;0;0;20,23;0;-20,23;0;0;818,18;
648;31,9885;933;854;933;854;1;0;1;667,53;0;1;20,23;0;20,23;-409,09;0;-409,09;
649;32,038;933;855;933;855;0;0;0;667,53;0;1;0;0;0;0;0;0;
650;32,0874;933;855;933;855;0;0;0;667,53;0;1;0;0;0;0;0;0;
651;32,1369;933;855;933;855;0;0;0;667,53;0;1;0;0;0;0;0;0;
652;32,1863;933;855;933;855;0;0;0;667,53;0;1;0;0;0;578,54;409,09;409,09;
653;32,2357;933;855;933;855;1,41;1;1;668,95;1;2;28,6;20,23;20,23;-169,45;-409,09;-818,18;
654;32,2852;934;856;934;856;1;0;-1;669,95;1;1;20,23;0;-20,23;505,66;-409,09;-409,09;
655;32,3346;934;855;934;855;2,24;-1;-2;672,18;0;-1;45,23;-20,23;-40,45;-505,66;0;818,18;
656;32,3841;933;853;933;853;1;-1;0;673,18;-1;-1;20,23;-20,23;0;-409,09;409,09;0;
657;32,4335;932;853;932;853;0;0;0;673,18;-1;-1;0;0;0;914,76;409,09;818,18;
658;32,4829;932;853;932;853;2,24;1;2;675,42;0;1;45,23;20,23;40,45;-505,66;0;-818,18;
659;32,5324;933;855;933;855;1;1;0;676,42;1;1;20,23;20,23;0;409,09;-409,09;818,18;
660;32,5818;934;855;934;855;2;0;2;678,42;1;3;40,45;0;40,45;475,48;-409,09;-2045,46;
661;32,6313;934;857;934;857;3,16;-1;-3;681,58;0;0;63,96;-20,23;-60,68;-715,12;0;818,18;
662;32,6807;933;854;933;854;1,41;-1;-1;683;-1;-1;28,6;-20,23;-20,23;-169,45;409,09;818,18;
663;32,7301;932;853;932;853;1;0;1;684;-1;0;20,23;0;20,23;0;0;-818,18;
664;32,7796;932;854;932;854;1;0;-1;685;-1;-1;20,23;0;-20,23;-409,09;0;409,09;
665;32,829;932;853;932;853;0;0;0;685;-1;-1;0;0;0;0;0;0;
666;32,8785;932;853;932;853;0;0;0;685;-1;-1;0;0;0;0;0;0;
667;32,9279;932;853;932;853;0;0;0;685;-1;-1;0;0;0;0;0;0;
668;32,9774;932;853;932;853;0;0;0;685;-1;-1;0;0;0;0;0;0;
669;33,0268;932;853;932;853;0;0;0;685;-1;-1;0;0;0;818,18;0;818,18;
670;33,0762;932;853;932;853;2;0;2;687;-1;1;40,45;0;40,45;-239,64;409,09;-1227,27;
671;33,1257;932;855;932;855;1,41;1;-1;688,41;0;0;28,6;20,23;-20,23;-578,54;-409,09;409,09;
672;33,1751;933;854;933;854;0;0;0;688,41;0;0;0;0;0;578,54;409,09;409,09;
673;33,2246;933;854;933;854;1,41;1;1;689,82;1;1;28,6;20,23;20,23;239,64;-409,09;409,09;
674;33,274;934;855;934;855;2;0;2;691,82;1;3;40,45;0;40,45;-818,18;0;-818,18;
675;33,3234;934;857;934;857;0;0;0;691,82;1;3;0;0;0;409,09;0;-409,09;
676;33,3729;934;857;934;857;1;0;-1;692,82;1;2;20,23;0;-20,23;0;0;0;
677;33,4223;934;856;934;856;1;0;-1;693,82;1;1;20,23;0;-20,23;0;-409,09;409,09;
678;33,4718;934;855;934;855;1;-1;0;694,82;0;1;20,23;-20,23;0;169,45;818,18;409,09;
679;33,5212;933;855;933;855;1,41;1;1;696,24;1;2;28,6;20,23;20,23;-169,45;-409,09;-818,18;
680;33,5707;934;856;934;856;1;0;-1;697,24;1;1;20,23;0;-20,23;-409,09;0;409,09;
681;33,6201;934;855;934;855;0;0;0;697,24;1;1;0;0;0;409,09;-409,09;0;
682;33,6695;934;855;934;855;1;-1;0;698,24;0;1;20,23;-20,23;0;0;818,18;0;
683;33,719;933;855;933;855;1;1;0;699,24;1;1;20,23;20,23;0;0;-818,18;0;
684;33,7684;934;855;934;855;1;-1;0;700,24;0;1;20,23;-20,23;0;0;818,18;0;
685;33,8179;933;855;933;855;1;1;0;701,24;1;1;20,23;20,23;0;-409,09;-409,09;0;
686;33,8673;934;855;934;855;0;0;0;701,24;1;1;0;0;0;818,18;0;818,18;
687;33,9167;934;855;934;855;2;0;2;703,24;1;3;40,45;0;40,45;-409,09;-409,09;-818,18;
688;33,9662;934;857;934;857;1;-1;0;704,24;0;3;20,23;-20,23;0;169,45;818,18;-409,09;
689;34,0156;933;857;933;857;1,41;1;-1;705,65;1;2;28,6;20,23;-20,23;-578,54;-409,09;409,09;
690;34,0651;934;856;934;856;0;0;0;705,65;1;2;0;0;0;409,09;0;-409,09;
691;34,1145;934;856;934;856;1;0;-1;706,65;1;1;20,23;0;-20,23;-409,09;0;409,09;
692;34,1639;934;855;934;855;0;0;0;706,65;1;1;0;0;0;578,54;-409,09;-409,09;
693;34,2134;934;855;934;855;1,41;-1;-1;708,07;0;0;28,6;-20,23;-20,23;0;0;0;
694;34,2628;933;854;933;854;1,41;-1;-1;709,48;-1;-1;28,6;-20,23;-20,23;-169,45;409,09;818,18;
695;34,3123;932;853;932;853;1;0;1;710,48;-1;0;20,23;0;20,23;0;409,09;-409,09;
696;34,3617;932;854;932;854;1;1;0;711,48;0;0;20,23;20,23;0;169,45;-818,18;-409,09;
697;34,4112;933;854;933;854;1,41;-1;-1;712,9;-1;-1;28,6;-20,23;-20,23;0;818,18;818,18;
698;34,4606;932;853;932;853;1,41;1;1;714,31;0;0;28,6;20,23;20,23;0;-818,18;-818,18;
699;34,51;933;854;933;854;1,41;-1;-1;715,72;-1;-1;28,6;-20,23;-20,23;-578,54;409,09;409,09;
700;34,5595;932;853;932;853;0;0;0;715,72;-1;-1;0;0;0;409,09;0;409,09;
701;34,6089;932;853;932;853;1;0;1;716,72;-1;0;20,23;0;20,23;0;0;-818,18;
702;34,6584;932;854;932;854;1;0;-1;717,72;-1;-1;20,23;0;-20,23;-409,09;0;409,09;
703;34,7078;932;853;932;853;0;0;0;717,72;-1;-1;0;0;0;0;0;0;
704;34,7572;932;853;932;853;0;0;0;717,72;-1;-1;0;0;0;578,54;409,09;409,09;
705;34,8067;932;853;932;853;1,41;1;1;719,14;0;0;28,6;20,23;20,23;0;0;0;
706;34,8561;933;854;933;854;1,41;1;1;720,55;1;1;28,6;20,23;20,23;0;-818,18;-818,18;
707;34,9056;934;855;934;855;1,41;-1;-1;721,97;0;0;28,6;-20,23;-20,23;-169,45;409,09;818,18;
708;34,955;933;854;933;854;1;0;1;722,97;0;1;20,23;0;20,23;505,66;-409,09;-1227,27;
709;35,0044;933;855;933;855;2,24;-1;-2;725,2;-1;-1;45,23;-20,23;-40,45;-505,66;818,18;818,18;
710;35,0539;932;853;932;853;1;1;0;726,2;0;-1;20,23;20,23;0;409,09;-409,09;818,18;
711;35,1033;933;853;933;853;2;0;2;728,2;0;1;40,45;0;40,45;-409,09;409,09;-818,18;
712;35,1528;933;855;933;855;1;1;0;729,2;1;1;20,23;20,23;0;-409,09;-409,09;0;
713;35,2022;934;855;934;855;0;0;0;729,2;1;1;0;0;0;0;0;0;
714;35,2517;934;855;934;855;0;0;0;729,2;1;1;0;0;0;1157,08;-818,18;-818,18;
715;35,3011;934;855;934;855;2,83;-2;-2;732,03;-1;-1;57,21;-40,45;-40,45;-1157,08;818,18;818,18;
716;35,3505;932;853;932;853;0;0;0;732,03;-1;-1;0;0;0;914,76;409,09;818,18;
717;35,4;932;853;932;853;2,24;1;2;734,27;0;1;45,23;20,23;40,45;-505,66;-409,09;-1227,27;
718;35,4494;933;855;933;855;1;0;-1;735,27;0;0;20,23;0;-20,23;0;0;818,18;
719;35,4989;933;854;933;854;1;0;1;736,27;0;1;20,23;0;20,23;0;0;-818,18;
720;35,5483;933;855;933;855;1;0;-1;737,27;0;0;20,23;0;-20,23;-409,09;0;409,09;
721;35,5977;933;854;933;854;0;0;0;737,27;0;0;0;0;0;578,54;409,09;409,09;
722;35,6472;933;854;933;854;1,41;1;1;738,68;1;1;28,6;20,23;20,23;0;-818,18;-818,18;
723;35,6966;934;855;934;855;1,41;-1;-1;740,1;0;0;28,6;-20,23;-20,23;0;818,18;818,18;
724;35,7461;933;854;933;854;1,41;1;1;741,51;1;1;28,6;20,23;20,23;-169,45;-818,18;-409,09;
725;35,7955;934;855;934;855;1;-1;0;742,51;0;1;20,23;-20,23;0;0;818,18;0;
726;35,845;933;855;933;855;1;1;0;743,51;1;1;20,23;20,23;0;169,45;-818,18;409,09;
727;35,8944;934;855;934;855;1,41;-1;1;744,92;0;2;28,6;-20,23;20,23;-169,45;818,18;-409,09;
728;35,9438;933;856;933;856;1;1;0;745,92;1;2;20,23;20,23;0;0;-409,09;-409,09;
729;35,9933;934;856;934;856;1;0;-1;746,92;1;1;20,23;0;-20,23;169,45;-409,09;0;
730;36,0427;934;855;934;855;1,41;-1;-1;748,34;0;0;28,6;-20,23;-20,23;-169,45;409,09;818,18;
731;36,0922;933;854;933;854;1;0;1;749,34;0;1;20,23;0;20,23;409,09;0;-1227,27;
732;36,1416;933;855;933;855;2;0;-2;751,34;0;-1;40,45;0;-40,45;-818,18;0;818,18;
733;36,191;933;853;933;853;0;0;0;751,34;0;-1;0;0;0;578,54;409,09;409,09;
734;36,2405;933;853;933;853;1,41;1;1;752,75;1;0;28,6;20,23;20,23;-169,45;-409,09;0;
735;36,2899;934;854;934;854;1;0;1;753,75;1;1;20,23;0;20,23;505,66;-409,09;-1227,27;
736;36,3394;934;855;934;855;2,24;-1;-2;755,99;0;-1;45,23;-20,23;-40,45;-505,66;409,09;1227,27;
737;36,3888;933;853;933;853;1;0;1;756,99;0;0;20,23;0;20,23;169,45;409,09;0;
738;36,4382;933;854;933;854;1,41;1;1;758,4;1;1;28,6;20,23;20,23;-169,45;-409,09;0;
739;36,4877;934;855;934;855;1;0;1;759,4;1;2;20,23;0;20,23;0;0;0;
740;36,5371;934;856;934;856;1;0;1;760,4;1;3;20,23;0;20,23;169,45;-409,09;-818,18;
741;36,5866;934;857;934;857;1,41;-1;-1;761,82;0;2;28,6;-20,23;-20,23;0;818,18;818,18;
742;36,636;933;856;933;856;1,41;1;1;763,23;1;3;28,6;20,23;20,23;239,64;-409,09;-1227,27;
743;36,6855;934;857;934;857;2;0;-2;765,23;1;1;40,45;0;-40,45;-409,09;0;409,09;
744;36,7349;934;855;934;855;1;0;-1;766,23;1;0;20,23;0;-20,23;169,45;-409,09;818,18;
745;36,7843;934;854;934;854;1,41;-1;1;767,65;0;1;28,6;-20,23;20,23;-169,45;818,18;-409,09;
746;36,8338;933;855;933;855;1;1;0;768,65;1;1;20,23;20,23;0;169,45;-818,18;-409,09;
747;36,8832;934;855;934;855;1,41;-1;-1;770,06;0;0;28,6;-20,23;-20,23;-169,45;0;409,09;
748;36,9327;933;854;933;854;1;-1;0;771,06;-1;0;20,23;-20,23;0;0;818,18;0;
749;36,9821;932;854;932;854;1;1;0;772,06;0;0;20,23;20,23;0;169,45;-818,18;-409,09;
750;37,0315;933;854;933;854;1,41;-1;-1;773,47;-1;-1;28,6;-20,23;-20,23;-578,54;409,09;409,09;
751;37,081;932;853;932;853;0;0;0;773,47;-1;-1;0;0;0;578,54;409,09;409,09;
752;37,1304;932;853;932;853;1,41;1;1;774,89;0;0;28,6;20,23;20,23;-578,54;-409,09;-409,09;
753;37,1799;933;854;933;854;0;0;0;774,89;0;0;0;0;0;0;0;0;
754;37,2293;933;854;933;854;0;0;0;774,89;0;0;0;0;0;0;0;0;
755;37,2788;933;854;933;854;0;0;0;774,89;0;0;0;0;0;409,09;0;409,09;
756;37,3282;933;854;933;854;1;0;1;775,89;0;1;20,23;0;20,23;0;409,09;-409,09;
757;37,3776;933;855;933;855;1;1;0;776,89;1;1;20,23;20,23;0;-409,09;-409,09;0;
758;37,4271;934;855;934;855;0;0;0;776,89;1;1;0;0;0;409,09;0;-409,09;
759;37,4765;934;855;934;855;1;0;-1;777,89;1;0;20,23;0;-20,23;0;-409,09;409,09;
760;37,526;934;854;934;854;1;-1;0;778,89;0;0;20,23;-20,23;0;0;409,09;409,09;
761;37,5754;933;854;933;854;1;0;1;779,89;0;1;20,23;0;20,23;169,45;409,09;-818,18;
762;37,6248;933;855;933;855;1,41;1;-1;781,3;1;0;28,6;20,23;-20,23;-169,45;-818,18;409,09;
763;37,6743;934;854;934;854;1;-1;0;782,3;0;0;20,23;-20,23;0;-409,09;409,09;0;
764;37,7237;933;854;933;854;0;0;0;782,3;0;0;0;0;0;409,09;0;409,09;
765;37,7732;933;854;933;854;1;0;1;783,3;0;1;20,23;0;20,23;0;-409,09;-409,09;
766;37,8226;933;855;933;855;1;-1;0;784,3;-1;1;20,23;-20,23;0;0;818,18;0;
767;37,872;932;855;932;855;1;1;0;785,3;0;1;20,23;20,23;0;0;-409,09;409,09;
768;37,9215;933;855;933;855;1;0;1;786,3;0;2;20,23;0;20,23;169,45;409,09;-818,18;
769;37,9709;933;856;933;856;1,41;1;-1;787,72;1;1;28,6;20,23;-20,23;-169,45;-409,09;818,18;
770;38,0204;934;855;934;855;1;0;1;788,72;1;2;20,23;0;20,23;-409,09;0;-409,09;
771;38,0698;934;856;934;856;0;0;0;788,72;1;2;0;0;0;409,09;-409,09;0;
772;38,1193;934;856;934;856;1;-1;0;789,72;0;2;20,23;-20,23;0;0;818,18;0;
773;38,1687;933;856;933;856;1;1;0;790,72;1;2;20,23;20,23;0;0;-409,09;-409,09;
774;38,2181;934;856;934;856;1;0;-1;791,72;1;1;20,23;0;-20,23;409,09;0;1227,27;
775;38,2676;934;855;934;855;2;0;2;793,72;1;3;40,45;0;40,45;-818,18;0;-818,18;
776;38,317;934;857;934;857;0;0;0;793,72;1;3;0;0;0;0;0;0;
777;38,3665;934;857;934;857;0;0;0;793,72;1;3;0;0;0;818,18;0;-818,18;
778;38,4159;934;857;934;857;2;0;-2;795,72;1;1;40,45;0;-40,45;-818,18;0;818,18;
779;38,4653;934;855;934;855;0;0;0;795,72;1;1;0;0;0;578,54;-409,09;-409,09;
780;38,5148;934;855;934;855;1,41;-1;-1;797,13;0;0;28,6;-20,23;-20,23;0;0;0;
781;38,5642;933;854;933;854;1,41;-1;-1;798,55;-1;-1;28,6;-20,23;-20,23;0;818,18;818,18;
782;38,6137;932;853;932;853;1,41;1;1;799,96;0;0;28,6;20,23;20,23;0;-818,18;-818,18;
783;38,6631;933;854;933;854;1,41;-1;-1;801,37;-1;-1;28,6;-20,23;-20,23;578,54;1227,27;1227,27;
784;38,7125;932;853;932;853;2,83;2;2;804,2;1;1;57,21;40,45;40,45;-338,9;-818,18;0;
785;38,762;934;855;934;855;2;0;2;806,2;1;3;40,45;0;40,45;-818,18;0;-818,18;
786;38,8114;934;857;934;857;0;0;0;806,2;1;3;0;0;0;409,09;0;-409,09;
787;38,8609;934;857;934;857;1;0;-1;807,2;1;2;20,23;0;-20,23;0;0;818,18;
788;38,9103;934;856;934;856;1;0;1;808,2;1;3;20,23;0;20,23;409,09;0;-1227,27;
789;38,9598;934;857;934;857;2;0;-2;810,2;1;1;40,45;0;-40,45;-818,18;0;818,18;
790;39,0092;934;855;934;855;0;0;0;810,2;1;1;0;0;0;0;0;0;
791;39,0586;934;855;934;855;0;0;0;810,2;1;1;0;0;0;0;0;0;
792;39,1081;934;855;934;855;0;0;0;810,2;1;1;0;0;0;409,09;0;-409,09;
793;39,1575;934;855;934;855;1;0;-1;811,2;1;0;20,23;0;-20,23;169,45;-409,09;818,18;
794;39,207;934;854;934;854;1,41;-1;1;812,62;0;1;28,6;-20,23;20,23;0;818,18;-818,18;
795;39,2564;933;855;933;855;1,41;1;-1;814,03;1;0;28,6;20,23;-20,23;0;-818,18;818,18;
796;39,3058;934;854;934;854;1,41;-1;1;815,44;0;1;28,6;-20,23;20,23;-169,45;409,09;-818,18;
797;39,3553;933;855;933;855;1;0;-1;816,44;0;0;20,23;0;-20,23;-409,09;0;409,09;
798;39,4047;933;854;933;854;0;0;0;816,44;0;0;0;0;0;0;0;0;
799;39,4542;933;854;933;854;0;0;0;816,44;0;0;0;0;0;0;0;0;
800;39,5036;933;854;933;854;0;0;0;816,44;0;0;0;0;0;0;0;0;
801;39,5531;933;854;933;854;0;0;0;816,44;0;0;0;0;0;409,09;-409,09;0;
802;39,6025;933;854;933;854;1;-1;0;817,44;-1;0;20,23;-20,23;0;169,45;818,18;409,09;
803;39,6519;932;854;932;854;1,41;1;1;818,86;0;1;28,6;20,23;20,23;-578,54;-409,09;-409,09;
804;39,7014;933;855;933;855;0;0;0;818,86;0;1;0;0;0;0;0;0;
805;39,7508;933;855;933;855;0;0;0;818,86;0;1;0;0;0;409,09;409,09;0;
806;39,8003;933;855;933;855;1;1;0;819,86;1;1;20,23;20,23;0;-409,09;-409,09;0;
807;39,8497;934;855;934;855;0;0;0;819,86;1;1;0;0;0;0;0;0;
808;39,8991;934;855;934;855;0;0;0;819,86;1;1;0;0;0;0;0;0;
809;39,9486;934;855;934;855;0;0;0;819,86;1;1;0;0;0;0;0;0;
810;39,998;934;855;934;855;0;0;0;819,86;1;1;0;0;0;409,09;-409,09;0;
811;40,0475;934;855;934;855;1;-1;0;820,86;0;1;20,23;-20,23;0;-409,09;409,09;0;
812;40,0969;933;855;933;855;0;0;0;820,86;0;1;0;0;0;0;0;0;
813;40,1463;933;855;933;855;0;0;0;820,86;0;1;0;0;0;409,09;409,09;0;
814;40,1958;933;855;933;855;1;1;0;821,86;1;1;20,23;20,23;0;505,66;-1227,27;-409,09;
815;40,2452;934;855;934;855;2,24;-2;-1;824,1;-1;0;45,23;-40,45;-20,23;-505,66;1227,27;409,09;
816;40,2947;932;854;932;854;1;1;0;825,1;0;0;20,23;20,23;0;-409,09;-409,09;0;
817;40,3441;933;854;933;854;0;0;0;825,1;0;0;0;0;0;0;0;0;
818;40,3936;933;854;933;854;0;0;0;825,1;0;0;0;0;0;409,09;0;409,09;
819;40,443;933;854;933;854;1;0;1;826,1;0;1;20,23;0;20,23;0;0;0;
820;40,4924;933;855;933;855;1;0;1;827,1;0;2;20,23;0;20,23;169,45;409,09;0;
821;40,5419;933;856;933;856;1,41;1;1;828,51;1;3;28,6;20,23;20,23;336,21;-818,18;-1227,27;
822;40,5913;934;857;934;857;2,24;-1;-2;830,75;0;1;45,23;-20,23;-40,45;-96,57;409,09;0;
823;40,6408;933;855;933;855;2;0;-2;832,75;0;-1;40,45;0;-40,45;-409,09;-409,09;818,18;
824;40,6902;933;853;933;853;1;-1;0;833,75;-1;-1;20,23;-20,23;0;-409,09;409,09;0;
825;40,7396;932;853;932;853;0;0;0;833,75;-1;-1;0;0;0;0;0;0;
826;40,7891;932;853;932;853;0;0;0;833,75;-1;-1;0;0;0;0;0;0;
827;40,8385;932;853;932;853;0;0;0;833,75;-1;-1;0;0;0;0;0;0;
828;40,888;932;853;932;853;0;0;0;833,75;-1;-1;0;0;0;0;0;0;
829;40,9374;932;853;932;853;0;0;0;833,75;-1;-1;0;0;0;578,54;409,09;409,09;
830;40,9868;932;853;932;853;1,41;1;1;835,16;0;0;28,6;20,23;20,23;-578,54;-409,09;-409,09;
831;41,0363;933;854;933;854;0;0;0;835,16;0;0;0;0;0;578,54;409,09;409,09;
832;41,0857;933;854;933;854;1,41;1;1;836,57;1;1;28,6;20,23;20,23;0;-818,18;-818,18;
833;41,1352;934;855;934;855;1,41;-1;-1;837,99;0;0;28,6;-20,23;-20,23;0;0;0;
834;41,1846;933;854;933;854;1,41;-1;-1;839,4;-1;-1;28,6;-20,23;-20,23;336,21;1227,27;818,18;
835;41,2341;932;853;932;853;2,24;2;1;841,64;1;0;45,23;40,45;20,23;312,52;-818,18;818,18;
836;41,2835;934;854;934;854;3;0;3;844,64;1;3;60,68;0;60,68;-409,09;0;-2045,46;
837;41,3329;934;857;934;857;2;0;-2;846,64;1;1;40,45;0;-40,45;-409,09;-409,09;818,18;
838;41,3824;934;855;934;855;1;-1;0;847,64;0;1;20,23;-20,23;0;-409,09;409,09;0;
839;41,4318;933;855;933;855;0;0;0;847,64;0;1;0;0;0;409,09;0;-409,09;
840;41,4813;933;855;933;855;1;0;-1;848,64;0;0;20,23;0;-20,23;169,45;-409,09;0;
